review_id,company_name,job_title,company_id,job_title_id,review,attrition_level
2023488,ExxonMobil,ExxonMobil Employee,699,1,"""I’ve worked for Exxon for 2.5 years after completing 2 summer internships. It’s a very competitive work environment with a lot of competing priorities. The people you’ll work with are very diverse personalities with some being only results driven and others actually caring about people.""",low
2007053,ExxonMobil,ExxonMobil Employee,699,1,"""Many have discussed that ExxonMobil in 2020 has shown their true colors with the current economy. It has provided a great amount of learning opportunities, but management in operations could use improvements to increase transparency and trust.""",low
2006926,ExxonMobil,Contractor,699,63,"""I’ve worked for the past year and has been a great place to work for.""",low
1999676,ExxonMobil,Project Engineer,699,40,"""I've worked for ExxonMobil from 2015 to 2020. Overall, the company does take great care for their employees in terms of healthcare, CTOs, and 401K. The only thing I wish is a more collaborative & less politics working environment. What company can improve also is the training for young engineers. Many of them were cancelled due to the downturn in the industry which put folks behind in their professional development.""",low
1995229,ExxonMobil,ExxonMobil Employee,699,1,"""I have worked for Exxon since 2010. They are not always truthful to their employees.""",low
1984547,ExxonMobil,Data Analyst,699,12244,"""TEKsystems is a great contract company and the people are great to work with.""",low
1981579,ExxonMobil,Electrical Engineer,699,9474,"""I worked for ExxonMobil during the fall of 2019 while finishing my last semester at Lamar Univesity. I enjoyed my time there and learned tips and tricks that I will no doubt use throughout the rest of my career. Some of these were learning about arc flash studies and taking a dive into actuator replacements.""",low
1980476,ExxonMobil,Data Analyst,699,12244,"""It was a great place to work!""",low
1977550,ExxonMobil,Project Controls Advisor,699,147298,"""Great place to work with a great variety of project types and challenges.""",low
1967431,ExxonMobil,Application Engineer,699,9652,"""Since it was a overseas assignment we were in Chiyoda offices and it was quite well set up
However did not have individual offices 
Some  EXPERION PKS  training on Honeywell latest system would have been useful to the project And project could have benefited a lot more .""",low
1953765,ExxonMobil,ExxonMobil Employee,699,1,"""Great company --treat employees nicely with salary, nice campus, employee resource groups, etc. The manager determines career, may feel less ownership in being able to manage a career but this is changing.""",low
1952727,ExxonMobil,ExxonMobil Employee,699,1,"""It is a good company to work for.""",low
1936637,ExxonMobil,ExxonMobil Employee,699,1,"""A strong company with great values. They allowed me to display my talents on my current project and helped me to grow as well.""",low
1908418,ExxonMobil,ExxonMobil Employee,699,1,"""It is a perfect company to work for.""",low
1891729,ExxonMobil,ExxonMobil Employee,699,1,"""I've worked as a contractor for ExxonMobil at SWAD Business Inc for about 6 months now. It's a nice company to work for. The management is respectful and the employees are courteous. It can be difficult sometimes as there can often be volumes of data that need to be processed and many variables can offset budgeting controls.""",low
1885034,ExxonMobil,Supply Chain Improvement Advisor,699,145867,"""I have worked for Exxonmobil for more than two years. People are bright and very passionate about their roles. My supervisor is very good listener and effective leader""",low
1879074,ExxonMobil,HSE Advisor,699,29598,"""Its best to think of family first so when your making a decision to dedicate to full time employment . Your family is comfortable with understanding the nature of the industry operational needs . As a Safety Manager you look out for  HSE but being considered upper management yo have to select a job that fits your life style and something you are certain and confident that you can deliver on the job.""",low
1875216,ExxonMobil,Data Scientist,699,26554,"""Very Good employer to Work for""",low
1872503,ExxonMobil,ExxonMobil Employee,699,1,"""Work-place flexibility, work-place flexibility, and workplace flexibility! Benefits are amazing, very nice 401k plan.""",low
1866359,ExxonMobil,ExxonMobil Employee,699,1,"""Overall a good place to work""",low
1866182,ExxonMobil,ExxonMobil Employee,699,1,"""Excellent company with excellent people""",low
1865419,ExxonMobil,ExxonMobil Employee,699,1,"""Working for a global energy giant is no small feat. The company is exemplified in its diversity, culture, and safety. The company offers vast opportunity and the ability to flourish. Work life balance is also an ethical value which the company heavily encourages.""",low
1843604,ExxonMobil,ExxonMobil Employee,699,1,"""I've worked with ExxonMobil since 2000.  Excellent work environment at a fast paced global organization.""",low
1828067,ExxonMobil,Mechanical Executor,699,144906,"""I have worked with them for a lengthy period and was very pleased with them.""",low
1797785,ExxonMobil,ExxonMobil Employee,699,1,"""I have been an employee at ExxonMobil for 4 years. During that time, I have gained a number of technical and managerial skills through various rotational assignments. The compensation is great, but the company is not going to invest in renewable energy any time soon.""",low
1792749,ExxonMobil,Senior Finishing Engineer,699,58224,"""I've worked for Exxon for 6 years.They are an integrated oil and gas company with strong core values. The dynamic of Exxon is generally slow, but is accelerating in recent years. Exxon values their employees and their compensation reflects that.""",low
1778974,ExxonMobil,ExxonMobil Employee,699,1,"""ExxonMobil is the largest oil company and very proactive in R and D projects regarding renewable energy and oil alternatives. Company is very progressive in leveraging artificial intelligence techniques for solving business problems and optimizing benefits of the company.""",low
1778763,ExxonMobil,Safety Manager,699,10137,"""I've worked for ExxonMobil in Torance , California for 11years ...I was send to Sarnia to run few projects as a Second line Supervisor with strong safety background. I met me fiance, I transferred permanently to Sarnia & now I am living in Windsor commuting to Sarnia 3.5 hrs a day...I am.looking for new challenges & to live closer to our home.""",low
1763129,ExxonMobil,ExxonMobil Employee,699,1,"""Those who wish to join the company only for them, my sincere suggestion. If you are an expert in selling, talented, skilled and a dedicated person, then don't join ExxonMobil India. They will spoil your career. They need need people who are an expert in politics, only for them they promote. If that person doesn't know sell one liter oil also he is promoted given opportunity.""",low
1759167,ExxonMobil,ExxonMobil Employee,699,1,"""I've worked in Exxon Mobile during 2007. It was very good place and efficient place to grow up in the ladder.""",low
1757293,ExxonMobil,ExxonMobil Employee,699,1,"""I like working here but the compensation from this company to me is poor.""",low
1751330,ExxonMobil,AutoCAD Drafter,699,11365,"""I worked as a Contractor at Exxon Mobil for about a year.  I enjoyed working with my fellow co-workers in completing piping and instrumentation drawings redlined updates quickly and efficiently.""",low
1750706,ExxonMobil,ExxonMobil Employee,699,1,"""ExxonMobil is a wonderful company to work for. Safety is a core value and they rank attention to details as the second. You really have to be on top of your game to be an employee. Most recruitment are done from Campus so if you miss out of the opportunity, it may be tough to get in as a full time staff.
However, the only drawback is that, there are too many contract staff working for the company.""",low
1750521,ExxonMobil,ExxonMobil Employee,699,1,"""It was a great place to work.""",low
1747743,ExxonMobil,ExxonMobil Employee,699,1,"""I've worked for ExxonMobil for less than a year, but in my current assignment I feel my skills stagnating instead of growing. The company takes a very long-term view of employee growth and each assignment is compared against your career plan up until retirement. I suppose it's comforting to some to see their whole life laid out, but to me it's a bit claustrophobic and limiting to see the next 30+ years of my life planned out with example careers from others who gave their whole lives to this company. Staying with a single company through an entire work career used to be the norm but it isn't anymore, and you can see easily how ExxonMobil is stuck in the past with this career plan, among other things. Not the place to work if you want innovative, meaningful projects.""",low
1732623,ExxonMobil,ExxonMobil Employee,699,1,"""You will learn a lot and get exposed to working with great scientists. As expected, it's a very formal environment, but you learn a lot in a 3 month internship. I gave 5 presentations during my internship!""",low
1724005,ExxonMobil,SQL Server DBA,699,8623,"""Great company to work in if you work with IT. They currently value innovation in an outstanding level.""",low
1713506,ExxonMobil,SQL Server DBA,699,8623,"""I've worked for ExxonMobil for the last 4 years. There are great people there and the company really gives you the opportunity to move up and develop your strengths or your weaknesses as you see fit.""",low
1712210,ExxonMobil,Research Technician,699,9095,"""The pay is great in this company.  However, technicians are not treated well.  Even though most of the technicians are very well educated and experienced (Exxon hires people with MS and even PhDs for their technician positions).  They are not given any ability to improve or move up in the company.  They are constantly put down by their superiors.  Technicians are respected in this company.""",low
1689533,ExxonMobil,Business Support Analyst,699,15823,"""I really enjoyed working with such a big organization like ExxonMobil. The work environment as well as co-workers were superb.""",low
1640490,ExxonMobil,Operations Manager,699,21,"""This was a small mom and pop operation.""",low
1632600,ExxonMobil,IT Analyst,699,9120,"""I enjoyed my tenure at Exxon and was able to perform various duties outside of my skillset.""",low
1629296,ExxonMobil,ExxonMobil Employee,699,1,"""It's a contract. Technology is good. People are nice.""",low
1619867,ExxonMobil,Senior Programmer,699,11400,"""ExxonMobil is a wonderful company to work for. Once you build a relationship, you are joined into a family. For the motivated individual, projects and introductions to new technologies are endless.""",low
448907,ExxonMobil,Sales Operations Specialist,699,11425,"""Challenging and interesting.""",low
445908,ExxonMobil,Senior Desktop Analyst,699,8318,"""Exxon is very good company to work for.""",low
416262,ExxonMobil,Area Manager,699,14957,"""Benefits, company culture,  company growth, employment development, good communication.""",low
413682,ExxonMobil,Cashier,699,5,"""Great work experience.""",low
407804,ExxonMobil,Database Administrator,699,14171,"""The environment was very friendly and easy to work with.""",low
406725,ExxonMobil,Chemist,699,8155,"""Working for the biggest company in the world, they only hire the best employees.""",low
402684,ExxonMobil,Process Technician,699,10094,"""New experience, very technical knowledge gained, but very hazardous to my health.""",low
389455,ExxonMobil,ExxonMobil Employee,699,1,"""Great opportunities in geophysics and strategic planning.""",low
382453,ExxonMobil,IT Intern,699,15371,"""I just did my 6 months internship at Mobil Unlimited, Nigeria.""",low
342433,ExxonMobil,Senior Research Technician,699,10745,"""Interesting work with interesting people.""",low
308890,ExxonMobil,Project Manager,699,2,"""Worked at the World Headquarters.""",low
288416,ExxonMobil,HVAC Engineer,699,7956,"""I was a free lance contractor for 12 years to the company.""",low
287913,ExxonMobil,Technical Writing Consultant,699,8593,"""A very very good experience.""",low
264764,ExxonMobil,Cost Assistant,699,96849,"""Excellent company to work for.""",low
248245,ExxonMobil,Safety Lead,699,46439,"""Great experience and learned everything I know in one location.""",low
245700,ExxonMobil,Executive Support Analyst,699,28226,"""Overall it's a very good company to work for, however some assignments are not good.""",low
234773,ExxonMobil,Chemical Engineer,699,12510,"""Good place to work in.""",low
210140,ExxonMobil,Developer,699,62073,"""Long-term contract with no advancement.""",low
181065,ExxonMobil,Safety Specialist,699,14888,"""Fantastic organization to work at and the potential to learn from other co-workers.""",low
170518,ExxonMobil,Cashier,699,5,"""A job to get by.""",low
160543,ExxonMobil,Technical Consultant,699,11184,"""Good company - just have to be fortunate to start off in the right department.""",low
159895,ExxonMobil,Product Manager,699,43,"""I was generally happy working for Exxon Company.""",low
153467,ExxonMobil,Marketing Manager,699,24,"""Very positive review of this company.""",low
1577737,ExxonMobil,Mechanical Engineering Intern,699,20789,"""Unpaid Internship and great coworkers.""",low
1574380,ExxonMobil,Product Manager,699,43,"""Overall this company was very professional and allowed us professional growth.""",low
1561722,ExxonMobil,Staff Chemist,699,18022,"""A good company to work for with good co-workers and resources.""",low
1505436,ExxonMobil,Assistant Manager,699,18,"""Learn to accept adn take orders even if they dont make sense cause they do.""",low
1504776,ExxonMobil,Store Manager,699,20,"""Your career is open to many opportunities from store management to travel in other states.""",low
1499448,ExxonMobil,Associate Physicist,699,61129,"""Focus on relevant R&amp;D useful to the company and R&amp;D useful to the scientific community; get rid of seriatum evaluation.""",low
1487688,ExxonMobil,Gas Attendant,699,28928,"""This job got me by while I was in school for extra money to eat.""",low
1449763,ExxonMobil,Financial Service Consultant,699,16557,"""As a consultant working with the Financial Services group, the employees took pride in working for the company.""",low
1433203,ExxonMobil,Senior Systems Analyst,699,12600,"""Hires the best, then thru competition dumbs them down; only top 10% get best assignments.""",low
1428087,ExxonMobil,Utilities Process Engineer,699,60098,"""Every day brought new and challenging opportunities to learn, grow and apply past knowledge for the best use for the company.""",low
1419935,ExxonMobil,Process Engineer,699,8191,"""Competitive environment requiring large time investment and effort to succeed that interferes with work/life balance.""",low
1395450,ExxonMobil,Project Advisor,699,34033,"""A very centralized methodology for managing projects.""",low
1394140,ExxonMobil,Cashier,699,5,"""Ability to work and assist customers face to face.""",low
1387402,ExxonMobil,District Recruiter,699,19579,"""Ok place to get started in a dynamic industry.""",low
1373009,ExxonMobil,Senior Project Coordinator,699,7951,"""Did not have a degree so I did not fit in to Exxon's future plans.""",low
1359872,ExxonMobil,Administrator,699,14638,"""It was a short term project.""",low
1343865,ExxonMobil,.NET Developer,699,11435,"""Great project.""",low
1342646,ExxonMobil,Cashier,699,5,"""A start up job.""",low
1340149,ExxonMobil,Assembler,699,15275,"""Good company.""",low
1335545,ExxonMobil,Database Administrator,699,14171,"""Exxon is wonderful place to work.""",low
1335214,ExxonMobil,ETL Specialist,699,42215,"""Great place to work!""",low
1328337,ExxonMobil,Research Chemist,699,12164,"""Professional organiztion, first class place to work.""",low
1315276,ExxonMobil,Project Developer,699,10594,"""Another quality education experience.""",low
1312827,ExxonMobil,Project Lead,699,7988,"""ExxonMobil groomed me to be the person I am today.""",low
1305621,ExxonMobil,Desktop Support Technician,699,11185,"""Flexible schedule.""",low
1301073,ExxonMobil,Senior Analyst,699,15077,"""Great place to work as a consultant.""",low
1297203,ExxonMobil,Regional Vice President,699,14078,"""Exxon provided ample growth opportunities. An individual can become very visible by accomplishment.""",low
1290720,ExxonMobil,Senior Facilities Supervisor,699,46855,"""The people are great and extremely intelligent. I noticed a lot of change in personnel and I think the processes and procedures were becoming way too complex. It is a global functional organization that I believe forgot the KISS principle and put way too much pressure on the supervisors.""",low
1280615,ExxonMobil,Cashier,699,5,"""Okay place to work.""",low
1275117,ExxonMobil,Retail Store Manager,699,13349,"""Great Company to work for, but they have decided to sell all retail stores in this market; therefore, no career advancement is offered.""",low
1265355,ExxonMobil,Project Engineer,699,40,"""Good place to work, but the work load needed to be reassessed.""",low
1230907,ExxonMobil,Electronics Technician,699,9440,"""I was just a number in the end.""",low
1229719,ExxonMobil,Staff Accounting Specialist,699,67964,"""Good place to work.""",low
1224090,ExxonMobil,Senior Advisor,699,10196,"""No longer employed.""",low
1218248,ExxonMobil,Territory Manager,699,14281,"""Training program.""",low
1213244,ExxonMobil,Web Developer,699,59,"""Another great move in my career. I learned a lot from here""",low
1209408,ExxonMobil,Retail Marketing Manager,699,15346,"""I was very excited to join ExxonMobil. It was one of the top companies in the USA. I'm always open to learning new things and embrace the challenge of being all that I can be.""",low
1203645,ExxonMobil,Internal Communications Specialist,699,30122,"""Good place to start and learn about the oil &amp; gas industry.""",low
1193807,ExxonMobil,Computer Operator,699,10580,"""They're loyal to employees, and conservative as far as their debt goes.""",low
1181649,ExxonMobil,Marketing Specialist,699,13836,"""Incredible training benefit, excellent employee benefit, respectful treatment, etc.""",low
1172673,ExxonMobil,General Manager,699,17,"""Not a good place to advance.""",low
1156825,ExxonMobil,Administrative Assistant,699,4,"""Unfortunately, before the merger the atmosphere was very sad.""",low
1156485,ExxonMobil,Bulk Loader,699,40100,"""It was a good experiance working at EXXON""",low
1144028,ExxonMobil,Research Chemist,699,12164,"""Good growth opportunity.""",low
1135895,ExxonMobil,Administrative Assistant,699,4,"""I thoroughly enjoyed working for this employer.""",low
1135760,ExxonMobil,Assistant Manager,699,18,"""It was a good place if you need some work but no career opportunity of growth.""",low
1126891,ExxonMobil,Marketing Trainee,699,31549,"""Today, after so many years, I would consider going back.""",low
1124312,ExxonMobil,Senior Administrative Assistant,699,15429,"""Great opportunities. Great people. Loved working there.""",low
1121505,ExxonMobil,Application Advisor,699,60863,"""Teamworking.""",low
1111066,ExxonMobil,Safety Manager,699,10137,"""Safety minded management.""",low
1107661,ExxonMobil,SAP Implementation PLM Supervisor,699,105416,"""I have enjoyed my career at ExxonMobil. I am retiring and will continue to work 10 or more years.""",low
1096827,ExxonMobil,Computer Operator,699,10580,"""Nice place long time ago. Too much smoking inside buildings in those days.""",low
1096474,ExxonMobil,Price Administrator,699,113591,"""Great place to work.""",low
1093826,ExxonMobil,Staff Accountant,699,33,"""The experience and knowledge is priceless.""",low
1089903,ExxonMobil,Configuration Engineer,699,11362,"""Exxon is the best but I've never worked directly for them.""",low
1077276,ExxonMobil,Sales Associate,699,7,"""Not for everyone.""",low
1064057,ExxonMobil,Engineering Specialist,699,11188,"""Great company, good people, great career opportunities if you do not have a problem relocating to different locations every 5 - 7 years.""",low
1057911,ExxonMobil,Events Coordinator,699,138952,"""It is a very well established company that takes good care of their employees.""",low
1056752,ExxonMobil,Safety Manager,699,10137,"""Exxon Mobil (Exxon Corporation at the time) was an excellent place not only to work, but to learn, as the opportunity to learn was always encouraged.""",low
1045254,ExxonMobil,Crew Chief,699,14348,"""Great place to work.""",low
1044619,ExxonMobil,Attorney,699,12011,"""The technology is fascinating.""",low
1041999,ExxonMobil,Senior Consultant,699,65,"""Interesting, challenging project.""",low
1040171,ExxonMobil,Territory Manager,699,14281,"""Great company to work for. Company sold all retail stores in Georgia and I did not want to relocate.""",low
2092826,Progressive,Progressive Employee,1755,1,"""Terrible place to work. This company will completely take advantage of hard working people. You’re paid salary $50-$53k a year and they don’t tell you during the hiring process you’ll be expected to work 60+ hours a week. Expect to have zero work/life balance and be treated terribly by supervisors. Supervisors are lazy and don’t want to speak to customers. The job is a joke. If you have any sort of skill set - you can do better. Don’t waste your time with this horrible company. Worst. Job. EVER.""",low
2064936,Progressive,Claims Director,1755,148030,"""I have worked at Progressive Insurance for over 22 years. It is a great organization that puts their employees first and has a strong culture of diversity and inclusion.""",low
2058239,Progressive,Progressive Employee,1755,1,"""I’ve worked with Progressive for the last two years and overall it has been a good place to work in terms of the team surrounding you and the supervisors who manage you. Overall, it is a solid place to work if you are wanting to build on a career in insurance.""",low
2049555,Progressive,QA Tester,1755,13835,"""Really a good experience and believe the growth of ladder will increase in a boost.""",low
2034241,Progressive,Claims Generalist,1755,25111,"""I have worked for Progressive for 8 years. It offers a tons of benefits and is very inclusive of many different people. It does not matter where one comes from, the company makes everyone feel welcome. It is a company that truly looks out for its employees. Management there also does a great job with feedback.""",low
1998687,Progressive,Claims Generalist,1755,25111,"""I have worked for Progressive Insurance since May 2019. Progressive cares about its employees while encouraging work life balance. As Progressive continues to grow, it is continually developing opportunity to for vast career development.""",low
1946610,Progressive,Progressive Employee,1755,1,"""No thank you. No thank you""",low
1945257,Progressive,Progressive Employee,1755,1,"""Progressive is a great company to work for. The work atmosphere reflects its core values. I never had any issues with my colleagues or leadership.""",low
1920032,Progressive,MuleSoft Developer,1755,146129,"""I have worked in progressive corporate level projects and exposed to the latest technologies, approaches and very skillful people.""",low
1917728,Progressive,Progressive Employee,1755,1,"""I worked with my previous company for last 3 years the experience was really good.""",low
1901083,Progressive,Auto Damage Appraiser,1755,18614,"""I’ve worked for this company over 3 years and management is declining on a monthly basis.""",low
1895536,Progressive,Progressive Employee,1755,1,"""I worked for progressive during a massive reorganization of their IT department.""",low
1874003,Progressive,Progressive Employee,1755,1,"""Great company environment plenty of opportunities to move up only downside is the work life balance.""",low
1870483,Progressive,Progressive Employee,1755,1,"""Ok company to work for, when your doing contract work. You get 10 day of PTO and 5 days of sick leave.""",low
1854371,Progressive,Progressive Employee,1755,1,"""I have worked with Progressive for over a decade and over the years have seen the company grow exponentially.  Along with this growth, the workload has grown as well.  While I enjoy my job and work with some amazing people, a standard workday would be a rare occasion.""",low
1849229,Progressive,Licensed Sales Agent,1755,16970,"""Great place to work. Flexibility. Many perks. I loved my coworkers and the open door policy.""",low
1843883,Progressive,Progressive Employee,1755,1,"""Very ethical insurance company for the most part, and does the right thing.""",low
1840541,Progressive,Customer Service Agent,1755,9093,"""Schedules are flexible, you get to allocate your 90 minute break as you wish. PTO and VTO is very easy to request. The downfall is you are required to work weekends. back to back calls, less than 30 seconds between. Lots of irate calls because of policy increases. Must have superb customer service and patience. Required to up-sell on every call. Work from home position.""",low
1838848,Progressive,Progressive Employee,1755,1,"""I've worked for Progressive insurance as a Claims Generalist Associate since July of 2018. Progressive is an ever-evolving highly competitive company that requires working hard and being successful independently. The company allows for a flexible work environment, including work from home options, and a rewarding gain share bonus at the end of the year!""",low
1805364,Progressive,Software Engineer,1755,13,"""I've worked for Progressive for just four months as a Contractor. While there I worked on a proprietary web site that used an application specific language(ASL) expressed as a well formed XML file. Although C# was used, it was used occasionally as a way to develop new ASL functionality.""",low
1802428,Progressive,Progressive Employee,1755,1,"""Worked for Progressive from 2018-2019 and love the culture and environment they've built. A lot of room for growth and development. The people there are their strongest asset.""",low
1772846,Progressive,Progressive Employee,1755,1,"""I loved working at Progressive. I felt that I was well trained for my position. I felt very supported by my team members and managers. I left the company because my project ended.""",low
1768156,Progressive,Adjuster,1755,12335,"""This review only applies to the Progressive claims department.  If you are unable to work 12-14hrs a day minimum for the first year then Progressive is not for you.  The starting position is that of a file owner.  The overall goal of file owners is to last long enough to get out of that position.  Once you move out of that position then a regular 9hr day is very possible and Progressive is a good company to work for.  However before that you are disposable.""",low
1735632,Progressive,Software Development Test Engineer,1755,142101,"""I worked for Progressive Insurance for 2 years before I moved to Georgia. I found the corporate culture very accommodating. It was easy to make friends. My relationship with my co-workers as well as my bosses were good. The benefits were good. 
Being a lead engineer, however, I ran into people who I believe were protective of the roles and very resistant to changes. Of course, that was understandable except that I expected management to step in and be more supportive by make a strong statement about our goal in that respect.""",low
1729714,Progressive,IT Service Manager,1755,13547,"""I have worked for Progressive for approaching 15 years.  They have strong ethical values and generally decent talent for an IT organization that is more than 3000 people in IT.
They do suffer from process beauracracy and an inability to identify top talent.  Some amongst the senior management ranks are very ineffective.""",low
1726711,Progressive,Progressive Employee,1755,1,"""Unfortunately Progressive was too big, bureaucratic and disorganized to be very effective in my position. The ""development"" position was at most 10% coding, the rest of the time was spent on a constantly-evolving SLA problem resolution system and a fervent desire to dramatically push down error rates that have been in effect for years. Training was virtually non-existent. This last part was the most frustrating for me. With proper training in what is a VERY complicated business (automobile insurance) I know I could have been an effective member of their team. Whether I would have wanted to be a ""developer"" there is another story, but I would have appreciated being given the tools and knowledge to not have my time there be a waste.""",low
1725943,Progressive,Progressive Employee,1755,1,"""Progressive Insurance is the worst job I have ever had in my 18 years of work experience. The coaches and supervisors lie about performance, listen to your phone calls and lie about what you did or didn't do. They let people graduate academy if they are liked by the coaches. They tell you your performance is poor but can't tell you how to fix it. They use metrics to evaluate performance but can't even break down how all the numbers add up. If your rep aux is over 19.5% you suck. And they threaten you with write-ups constantly. The coaches and supervisors speak poorly about employees and you can hear what they are saying. They are idiots at Progressive and should consider getting more professional, experienced or educated managers as coaches instead of promoting from within. And then the coaches lie for the managers and vice versa. You can't even socialize with your coworkers except during lunch. Very hostile and isolating environment to work in. Anyone that is planning on working for Progressive, go somewhere else. Don't make it a career. Worst place to work ever. Gainsharing isn't even worth working there. You  get 8-16% bonus each year based on yearly salary and company profitability. Still not worth the hassle, stress and isolation by leadership. Good luck making friends, there's no point because you have to answer the phone every second of the day.""",low
1723965,Progressive,Progressive Employee,1755,1,"""I've worked at Progressive Insurance and found them to be a very negative company toward older workers.The pay was not great at all.""",low
1697216,Progressive,Business Intelligence Developer,1755,13945,"""Nice company to work with. Progressive is one of the US’s largest insurers. They are into Auto and Home Insurance services for individuals and  one of the Fortune 100 largest companies.""",low
447857,Progressive,Senior QA Analyst,1755,11918,"""Progressive is a good company.""",low
447568,Progressive,Software Tester,1755,59053,"""it was a career highlight to work with progressive""",low
442088,Progressive,Lead Software Engineer,1755,10299,"""The enormity of the challenges and the number of them will never leave you bored.""",low
430436,Progressive,IT Assistant,1755,7980,"""Nice environment. I worked part time. Very nice quiet and helpful co-workers.""",low
426218,Progressive,Systems Engineer,1755,61,"""I like the flexible work hours and casual dress code.""",low
424083,Progressive,Web Application Developer,1755,8861,"""I had learned much experience in PI""",low
421998,Progressive,Customer Service Agent,1755,9093,"""I enjoy the responsibility that I am given at progressive.""",low
421755,Progressive,Auto Damage Appraiser,1755,18614,"""The people I work with are nice to be around. I wish I could say the same about some of the bosses""",low
382470,Progressive,Legal Assistant,1755,8310,"""I like the people. They are nice and easy to get along with.""",low
144969,Progressive,Claims Adjuster,1755,8081,"""Worked like a rat there.""",low
1369525,Progressive,Medical Coder,1755,9232,"""very good with hours of work""",low
1341810,Progressive,Inside Support Representative,1755,43385,"""It was a good place to work. I'm sure someone could go from a support rep to a claims adjuster or underwriter.""",low
1255525,Progressive,Claims Team Leader,1755,10916,"""Poor upper management""",low
1163048,Progressive,Damage Appraiser,1755,41249,"""Good place to learn, and start when you graduate, a great stepping stone.""",low
1159887,Progressive,Claims Adjuster,1755,8081,"""Good company to work with""",low
1118286,Progressive,CSR,1755,146775,"""adequate""",low
1091862,Progressive,Senior Claims Assistant,1755,35746,"""Good Company to work for""",low
1040318,Progressive,Team Leader,1755,8416,"""Good people to work with""",low
1037545,Progressive,Commercial Claims Adjuster,1755,19040,"""Job was a good / Management needs Help""",low
2092826,Progressive,Progressive Employee,1755,1,"""Terrible place to work. This company will completely take advantage of hard working people. You’re paid salary $50-$53k a year and they don’t tell you during the hiring process you’ll be expected to work 60+ hours a week. Expect to have zero work/life balance and be treated terribly by supervisors. Supervisors are lazy and don’t want to speak to customers. The job is a joke. If you have any sort of skill set - you can do better. Don’t waste your time with this horrible company. Worst. Job. EVER.""",low
2064936,Progressive,Claims Director,1755,148030,"""I have worked at Progressive Insurance for over 22 years. It is a great organization that puts their employees first and has a strong culture of diversity and inclusion.""",low
2058239,Progressive,Progressive Employee,1755,1,"""I’ve worked with Progressive for the last two years and overall it has been a good place to work in terms of the team surrounding you and the supervisors who manage you. Overall, it is a solid place to work if you are wanting to build on a career in insurance.""",low
2049555,Progressive,QA Tester,1755,13835,"""Really a good experience and believe the growth of ladder will increase in a boost.""",low
2034241,Progressive,Claims Generalist,1755,25111,"""I have worked for Progressive for 8 years. It offers a tons of benefits and is very inclusive of many different people. It does not matter where one comes from, the company makes everyone feel welcome. It is a company that truly looks out for its employees. Management there also does a great job with feedback.""",low
1998687,Progressive,Claims Generalist,1755,25111,"""I have worked for Progressive Insurance since May 2019. Progressive cares about its employees while encouraging work life balance. As Progressive continues to grow, it is continually developing opportunity to for vast career development.""",low
1946610,Progressive,Progressive Employee,1755,1,"""No thank you. No thank you""",low
1945257,Progressive,Progressive Employee,1755,1,"""Progressive is a great company to work for. The work atmosphere reflects its core values. I never had any issues with my colleagues or leadership.""",low
1920032,Progressive,MuleSoft Developer,1755,146129,"""I have worked in progressive corporate level projects and exposed to the latest technologies, approaches and very skillful people.""",low
1917728,Progressive,Progressive Employee,1755,1,"""I worked with my previous company for last 3 years the experience was really good.""",low
1901083,Progressive,Auto Damage Appraiser,1755,18614,"""I’ve worked for this company over 3 years and management is declining on a monthly basis.""",low
1895536,Progressive,Progressive Employee,1755,1,"""I worked for progressive during a massive reorganization of their IT department.""",low
1874003,Progressive,Progressive Employee,1755,1,"""Great company environment plenty of opportunities to move up only downside is the work life balance.""",low
1870483,Progressive,Progressive Employee,1755,1,"""Ok company to work for, when your doing contract work. You get 10 day of PTO and 5 days of sick leave.""",low
1854371,Progressive,Progressive Employee,1755,1,"""I have worked with Progressive for over a decade and over the years have seen the company grow exponentially.  Along with this growth, the workload has grown as well.  While I enjoy my job and work with some amazing people, a standard workday would be a rare occasion.""",low
2090325,Honeywell,Honeywell Employee,12,1,"""I absolutely love working here. It’s a fantastic place to work. Everyone is there to help each other. I look forward to punching the time clock everyday to come to work. I’m very fortunate to be able to say that. From my assistants to my supervisors. I couldn’t say one bad thing about anyone.""",low
2074697,Honeywell,Honeywell Employee,12,1,"""Its a great product based company ready to work on real life scenarios""",low
2069511,Honeywell,Product Management,12,144641,"""Honeywell Connected Enterprise is a great company to work for, they have embarked on the digital transformation in the Industrial Space and are poised to make a major change in the way future enterprises will run and be managed.""",low
2056114,Honeywell,Honeywell Employee,12,1,"""Enjoyed very much worked with all level of employees.""",low
2053155,Honeywell,Test Engineer,12,9150,"""Excellent in all respects""",low
2051696,Honeywell,Senior Project Manager,12,31,"""Excellent company.  Very professional.""",low
2050869,Honeywell,Honeywell Employee,12,1,"""It's all good and hard-working people.""",low
2033855,Honeywell,Honeywell Employee,12,1,"""That was awesome company.""",low
2023578,Honeywell,Assembler,12,15275,"""Honeywell is a great company to work for, but not for the hourly positions. HR is jealous of other individuals that hold a Bachelor of Science, and will not give the opportunity of growth and the salary compensation does not let you survive properly.""",low
2021944,Honeywell,Honeywell Employee,12,1,"""Honestly a good place to work""",low
